product_id,title,description,price,currency,availability,price_idr
300883954,"550 MHz, 1000 ft. 23 AWG 4-Pair UTP Cat6 Data Cable","red atom cable. high performance cable with easier, 4 in. payout hole, pull box. designed to save you time, increase performance and improve safety. experience smoother, hassle-free installations with time saving features.",169.99,USD,InStock,2719840.0
318509104,Ashville 1-Piece Resin Wicker Patio Conversation Set with Beige Cushions,"the ashville wicker patio set in an attractive mocha/khaki colorway includes seating for 4 and a glass-topped coffee table. outdoor-fabric upholstered cushions in classic khaki provide added comfort. this patio set can be used year-round and provides a low-maintenance outdoor seating experience. the set features a 2-seat sofa bench, 2 armchairs, and a cocktail table with shelf.",590.1,USD,InStock,9441600.0
303099629,Cream Corded Light Filtering Motorized Vinyl Exterior Roll-Up Shade Left Motor White Cassette 48 in. W x 84 in. L,"exterior solar shades are the better, smarter way to shade your home. they block 90% of sun, wind and mist but still let in soft, filtered, light and air. because they block the sun from the outside, before it can heat your home, they'll keep your house far cooler than interior shades or blinds. plus they keep the sun from fading carpets and furniture too. they also provide daytime privacy, leave a clean uncluttered look on the inside of your home and lower your air conditioning bills while still allowing you to enjoy the view. perfect for: sliders, porches, pergolas, and windows.",792.0,USD,InStock,12672000.0
304177372,Benton Assembled 36x30x12 in. Wall Cabinet in Amber,"conveying a traditional look that will evoke a timeless appearance, the benton 36 in. w assembled wall cabinet is beautifully crafted with 2 raised panel doors. the benton collections amber color offers a medium red-brown finish and a natural maple interior that is sure to add a warmth to any room. including a full overlay door style, the wall cabinet is fully assembled making it easy for you to build the kitchen, bathroom, laundry room, or office of your dreams.​",177.45,USD,InStock,2839200.0
308187897,Polo 1-Light Brushed Nickel Pendant,"the polo pendant will light up your home with a retro industrial style. featuring a wide bowl shade in a sleek brushed nickel finish, the polo will give your home a sleek new touch. perfect for the kitchen and dining room. an oil rubbed bronze version is also available online.",120.75,USD,InStock,1932000.0
316194473,1 gal. #370D-7 Venetian Gold Semi-Gloss Interior Paint,"behr pro i300 semi-gloss interior paint has a sleek, radiant sheen appearance. this professional quality latex paint has superior hide and coverage, excellent sprayability, spray and back-roll and superior touch-up. use on properly prepared and primed drywall, concrete, masonry, wood and metal surfaces in both residential and commercial applications.",25.98,USD,InStock,415680.0
300271607,1-Light Aged Bronze Bath Light,"whether it's style or practical lighting, this vanity is the perfect addition to your bathroom wall. this 1-light fixture features an aged bronze finish and white select lens. the clean lines of the back plate complement the shades, creating an understated look that works well in most decors. this fixture adds upscale charm and contemporary aesthetics to your home.",172.99,USD,InStock,2767840.0
307879900,Disc Brake Pad Set,"the z17 evolution plus product line combines our performance proven z16 evolution ceramic pads with application specific brake hardware kits. each hardware kit will include stainless steel abutment clips (where applicable), anti-rattle hardware clips, piston clips or bushings and sleeves as required for installation. power stop disc brake pad set's built a reputation in the automotive industry for quality and craftmanship. we manufacture disc brake pad set's for virtually every automobile on the road today. power stop disc brake pad set's are available for on and off road use and are designed for all weather conditions.",30.69,USD,InStock,491040.0
318992485,White Dove Cordless Light Filtering Fabric Cellular Shade 9/16 in. Single Cell 22 in. W x 48 in. L,"blindsavenue light filtering cellular shades will save you money on your energy bills. your home stays cooler in the summer and warmer in the winter with our 9/16 in. single cell light filtering cellular shade. blindsavenue neutral tones and popular colors will give you the ability to design your room in style. strong pvc rails will give you the durability that you need. the light filtering fabric will give you complete privacy while letting light to filter into the room. blindsavenue light filtering cellular shades can be ordered to fit any window between 18 in. and 72 in. wide and up to 72 in. tall. blindsavenue light filtering cellular shades with cordless operation allows the shade to stop at any length up to 72 in. tall. for windows less than 48 in. tall order the 48 in. height. for windows between 48 in. tall and 72 in. tall order the 72 in. length, you just simply lower the shade at the desired length. blindsavenue cordless option also means the cellular shades are perfect for child and pet safety. from home offices to living rooms, nurseries to basements, light filtering cellular shades are perfect for any area of your home or office. browse our selection of colors and sizes now. we know that you will find something you love.",35.0,USD,InStock,560000.0
311003288,1 qt. #P180-4 Guava Jelly Satin Enamel Interior Paint & Primer,"love your space like never before with the high-performance formulation of behr marquee interior paint. this advanced stain-blocking paint & primer provides long-lasting beauty with exceptional durability and stain resistance. your walls will stay looking fresh and beautiful year after year - backed by a lifetime limited warranty, see back label for details. a primer coat may be needed on some surfaces. see back label for details.",21.98,USD,InStock,351680.0
310873343,1 qt. #M340-5 Fresh Artichoke One-Coat Hide Matte Interior Paint & Primer,"love your space like never before with the high-performance formulation of behr marquee interior paint. this advanced stain-blocking paint & primer provides long-lasting beauty with exceptional durability and stain resistance. and save time on your project with one-coat hide guaranteed in over 1,000 colors.  a primer coat may be needed on some surfaces. see back label for details.  valid only when tinted to colors from the marquee one-coat hide color collection.",19.98,USD,InStock,319680.0
300999126,Panorama Demi 3-pc 7.75 in. x 7.75 in. x 2.25 in. Antique Pewter Concrete Paver (240 Pcs. / 103 Sq. ft. / Pallet),panorama demi and supra combine the look of a natural stone with the ease of installation that interlocking pavers offer. let this six-piece panorama series bring your next hardscape design to life with sophistication and richness. panorama demi & supra can also be installed as a stand-alone three-piece paving system. this system has several design features unmatched by industry standards.,1399.0,USD,InStock,22384000.0
318883642,Cut-to-Width Ivory Cordless Light Filtering Eco Polyester Honeycomb Cellular Shade 35 in. W x 64 in. L,"choosing eco-friendly window shades doesn't mean you have to sacrifice style or safety. our eco-friendly perfect lift window treatment honeycomb light filtering shades provide all in one. perfect lift window treatment honeycomb light filtering shades are made from 100% fibers from recycled materials. an average shade size (32 in. x 64 in.) takes approximately twelve 16 oz. plastic bottles reducing the number of bottles from ending in our ocean. honeycomb style shade provide the right amount of privacy and light filtration, these shades are also a great source of energy savings by keeping hot and cold air from entering or leaving your room. perfect lift window treatment honeycomb light filtering shades feature a simple lift mechanism that operates with minimal efforts by simply holding the bottom rail and gently raising or lowering to the desired height. honeycomb cellular shades area a practical alternative to standard window blinds at an affordable price. our perfect lift window treatment honeycomb light filtering shades offer safe solutions for homes and institutions where young children and pets are present.",60.98,USD,InStock,975680.0
308310996,9 in. Folding Curved Blade Landscape Pruning Saw,"the z240 is a professional folding hand saw for landscaping and pruning, featuring a 9 in. curved tiger tooth serrated pull-cut blade and non-slip grip. hollow ground, laser impulse hardened teeth stay razor-sharp and never need sharpening. the blade is made from sk4 japanese high-carbon samurai sword steel with a hard chrome protective finish, delivering lasting quality and performance.",39.01,USD,InStock,624160.0
206491251,1 gal. Home Decorators Collection #HDC-CT-16B Waterfall Flat Exterior Paint & Primer,"behr premium plus exterior paint & primer is a 100% acrylic, low voc formula designed for a long-lasting finish that resists moisture, fading & stains and provides a mildew and corrosion resistant finish. it delivers exceptional hide and excellent touch-up while also providing comprehensive all-climate protection.",35.98,USD,InStock,575680.0
205936565,City Club 3-Light Dark Brushed Bronze Semi-Flush Mount Light,a smooth concept with a sharp approach to a transitional look defines the city club collection. the dark brushed bronze finish brightens the glow of the etched white seeded glass.,209.95,USD,InStock,3359200.0
308931262,5 gal. #350C-2 Banana Cream Urethane Alkyd Semi-Gloss Enamel Interior/Exterior Paint,"the behr urethane alkyd semi-gloss enamel provides the performance and durability of a traditional oil-based paint with the ease of use and convenience of a water-based paint. this professional quality finish offers excellent flow and leveling with easy water clean-up. use on properly prepared interior/exterior metal and wood surfaces. ideal for use on doors, trim, molding, cabinetry, plaster, masonry, cinder block, well-bonded wallpaper, brick, stucco, aluminum and wrought iron.",159.0,USD,InStock,2544000.0
205692635,Security 2-5/16 in. Silver Aluminium Left-Hand Awning Window Operator,this left-hand awning window operator is made of aluminum and zinc die cast. finished in silver color to match the window frames. it fits awning-type windows manufactured by security windows.,16.84,USD,InStock,269440.0
314987688,Falkirk Jura II 28 in x 28 in Peel & Stick Off White Charcoal Flowers Rhombus PE Foam Decorative Wall Paneling (10-Pack),"dundee deco's 3d falkirk jura ii are second generation of lightweight peel-and-stick 3d wall panels that work together through an automatic pattern repeat to create large-scale dimensional walls of any size and shape. dundee deco brings a flowing, soothing texture with a touch of luxury. the self-adhesive wall panels work in multiples to create a continuous, uninterrupted dimensional sculptural wall. you can cover an existing wall with wall tiles or disguise wallpaper or paneled wall. these modern wall tiles create a sculptural and continuous dimensional surface to any room setting through patterning. dundee deco tile creates a modern seamless pattern on a feature wall or art piece.",64.78,USD,InStock,1036480.0
205464459,Mystic Agean Spa 9 ft. x 9 ft. Round Area Rug,the mystic collection is inspired to be a new generation of kaleen's legendary mystical garden collection. mystic is a statement of style and personal taste. completely handcrafted from washed 100% virgin wool this collection of wonderful and delightful designs offers the flexibility and durability to handle today's hectic lifestyle while offering elegance and charm rarely seen. hand crafted in india.,1032.36,USD,InStock,16517759.999999998
301094803,3.38 ft. Wide Charleston Window/Entry Fixed Awning (44 in. H x 36 in. D) Black/Tan,"the awntech charleston awning is a scrolled arm style door and window awning applicable for residential homes and commercial buildings. the patented modular awning framework is designed for seamless assembly and installation for any homeowner, diy (do-it-yourself) project, or professional installer. the commercial grade aluminum frame is strategically handcrafted, offering a minimal and elegant shape and includes two black iron scrolled arms used in place of standard aluminum arms. the charleston comes with beauty-mark brand 100% acrylic fabric offered in a variety of solid and stripe colors. the canopy fabric offers optimal shade, has a resistance coating to prevent mildew, water, fading and uv sun ray damage. each charleston canopy comes with a wavy valance that hangs off the end of the canopy and it is aligned with a chorded trim. awntech fixed awnings are durable and engineered and tested to withstand high winds and heavy snow. they are pre-packaged, modular, light weight, are accessible to parts replacements, and have a five year limited warranty.",468.0,USD,InStock,7488000.0
206812408,1 gal. Home Decorators Collection #HDC-SM16-05 Deviled Egg Satin Enamel Low Odor Interior Paint & Primer,"behr premium plus interior paint & primer offers exceptional durability and hide with a finish that resists mildew and stains. in addition, you'll enjoy the benefits of a low odor paint. premium plus is highly ranked by independent 3rd party labs and meets leed and greenguard gold requirements.",31.98,USD,InStock,511680.0
310983723,1 qt. #340C-1 Powder Sand Satin Enamel Low Odor Interior Paint & Primer,"behr premium plus interior paint & primer offers exceptional durability and hide with a finish that resists mildew and stains. in addition, you'll enjoy the benefits of a low odor paint. premium plus is highly ranked by independent 3rd party labs and meets leed and greenguard gold requirements.",14.98,USD,InStock,239680.0
311267100,"11 in. x 14 in. ""Bless The Food Kitchen Dining Room Textured Word"" by Stephanie Workman Marrott Framed Wall Art","first came wood, then came canvas, and now we introduce our 'framed giclee textured wall art. we start with a giclee lithograph mounted on wood, and finish it with a texturized brush stroke finish. we didn't stop there though as we fit it within a 1.5 in. thick ebony wood grain frame to add depth and dimension. ready to hang.",28.16,USD,InStock,450560.0
311223296,12 in. x 75 ft. Through Wall Flashing 3-rolls,"strip-n-flash is a 40 mil thick membrane consisting of a 32 mil self adhering rubberized asphalt laminated to an 8 mil high density polyethylene film. a siliconized release liner prevents the product from sticking to itself in the roll. strip-n-flash is available in 12 in., 16 in., 18 in., 24 in. and 36 in. w. the factory-controlled quality assures uniform thickness on the job and the name strip-n-flash assures an excellent water barrier. strip-n-flash thru-wall membrane is designed to provide moisture protection in a cavity wall application. its self-adhesive nature allows easy installation on concrete, masonry, gypsum, steel and wood substrates.",205.81,USD,InStock,3292960.0
312400820,"Falkirk Brin Peacocks, Ducks, Roses Brown, Purple, Green Wallpaper Border","wallpaper borders are the element that can completely make or break the look of a room. while everything may be perfect, a mismatched wallpaper border can make the whole look go down!&lt;br&gt;this excellent stylish wallpaper border can add an instant fashionable accent to any room in your home.&lt;br&gt;very important thing while choosing border wallpaper is the design of the wallpaper border. everybody has a personal sense of style and aesthetics and the wallpaper border must be able to project your personal taste and enhance the overall look of a room.&lt;br&gt;this retro wallpaper border has perfectly pretty border design, which helps to take room's style and appearance to the next level!&lt;br&gt;it is important to pay attention not just to the color, pattern and design of the wallpaper border but also the quality when choosing wallpapers borders. it needs to be made of good quality materials that lasts long and is not damaged easily. therefore, our wallpaper border is a perfect choice, as it is extremely high quality and made using only finest materials.&lt;br&gt;wallpaper borders bring color, character and detail to a room with exciting new look for your walls - easier and quicker then ever. border can transform a room lifting it to a refined level of style, so do it with our beautiful wallpaper borders!&lt;br&gt;",24.18,USD,InStock,386880.0
207085783,120 in. x 84 in. Smooth Flush Stain Grade Maple Solid Core MDF Interior Closet Bi-fold Door with Chrome Trim,"not just another pretty face, our bi-fold closet doors are solid 3/4 in. mdf. in 1957, when our doors with our patented truclose cam activated hinges and heavy duty hardware first hit the market it quickly became the top choice for manhattan developers and architects alike. from turner construction when they built the hofstra dormitories to hrh construction when they built the trump towers, developers continue to purchase our impact plus bi-fold and sliding doors.",1218.23,USD,InStock,19491680.0
308289989,"1 in. P X 10-1/2 in. C X 30 in. OD X 4 in. ID Daisy Architectural Grade PVC Contemporary Ceiling Medallion, Two Piece","increase the value of your home and create a timeless focal point with a low-cost easily installed ceiling medallion. completely change the appearance of a drab or older style ceiling with a decorative pvc ceiling medallion. make a big difference, by adding the finishing touch to your light fixture with a coordinating ceiling medallion. with limitless designs, our medallions add dimension, texture and character that matches every decor style.",98.84,USD,InStock,1581440.0
307267490,Tassels Winter White Solid Polyester 54 in. W x 63 in. L Rod Pocket Top Sheer Curtain Panel (Set of 2),"tassels window curtain panels are fun and stylish, offering a trendy tassel border along the vertical side of each panel, making for a simple way to add a touch of color and fashion to any room. the lightweight construction allows soft light in for a glowing effect, while keeping heavy sun glares out. tassels panels are constructed with a sewn in rod pocket and can be hung on your favorite curtain rod, adding yet another touch to the finished look of your window decor. these window curtain panels will drape beautifully from any window that could use that perfect, finishing touch. our curtain panels are perfect for any living room, bedroom, family room, dining room, bathroom and office. our stylish designs will suit any window space.",26.79,USD,InStock,428640.0
318208671,Lancaster Gray 5 ft. x 7 ft. Indoor Area Rug,"the simplistic yet compelling rugs from the lancaster collection effortlessly serve as the exemplar representation of modern decor. the meticulously woven construction of these pieces boasts durability and will provide natural charm into your decor space. made with polypropylene and polyester in turkey, and has medium pile. spot clean only, 1-year limited warranty.",113.04,USD,InStock,1808640.0
205499615,Arctic Shag Ivory 5 ft. x 8 ft. Solid Area Rug,"safavieh's arctic collection brings sensational plush textures in solid colors to ultra-soft shags. this densely woven, hand-tufted ivory rug is made using extra-long, plush synthetic yarns for a natural, rustic-chic look. this luxurious shag is comforting underfoot and perfectly styled for contemporary bedroom or living room decor.",170.96,USD,InStock,2735360.0
316380323,Apollo 7 Carbon 2 ft. 3 in.  x 7 ft. 5 in.  Distressed Patterned Indoor Area Rug Runner,the addison rugs apollo collection features subtle bi-level extremely soft plush pile. casual to transitional designs combined with the high-low texture makes apollo area rugs the perfect accent for any room. durable polypropylene and shrink polyester yarns are family and pet friendly. vacuum regularly with straight suction vacuum. spot clean with mild soap and water. never pull loose rug yarns; always trim with scissors.,79.75,USD,InStock,1276000.0
205231531,5 gal. #PR-W06 Prelude to Pink Flat Exterior Paint & Primer,"for a classic look on your home's exterior walls, choose behr ultra flat exterior paint. this traditional, non-reflective matte sheen minimizes surface imperfections on wood and vinyl siding. it provides excellent touch-up to help maintain the look, and it can also be used on stucco, brick and other masonry, as well as fences.",200.0,USD,InStock,3200000.0
311529891,Frey Hand-Tufted Green/Beige 10 ft. x 14 ft. Floral Area Rug,"this hand-tufted area rug offers vintage elegance to traditional homes. scrolling vines and floral medallions gracefully cover this classic wool layer in sage green, warm beige, and rusted red-brown.hand tufted by artisans in india for notable durability and softness.",1625.0,USD,InStock,26000000.0
309924359,Men's Size 13 Stonewash Black Oiled Grain Leather 13 in. Harness Motorcycle Boots,get the durable and sturdy ridetec men's 13 in. stonewashed harness black for all-day comfort. this boot features durable goodyear welt construction that ensures long-term use. its full-grain oiled stonewashed leather delivers long-lasting durability. this boot also has a cushioned insole for extra cushioning that provides to your feet.,137.79,USD,InStock,2204640.0
315937393,1 qt. #120F-4 Blackberry Mocha Matte Interior Stain-Blocking Paint and Primer,"introducing the best of behr paint. featuring our most advanced stain repellency and unmatched scuff resistance to keep the surfaces of your projects looking newer longer, and fast-drying technology that will get you back to using your spaces quicker. all with one-coat hide guaranteed in over 1,000 colors. our most durable, most stain repellent, most scuff resistant, one-coat hide paint ever.  darker colors may require additional dry time between coats.  cooler temperatures or higher humidity may prolong drying time.  valid only when tinted to colors from the one coat hide color collection",22.98,USD,InStock,367680.0
311107905,10-3/4 in. x 43 in. Urethane 2-Board Joined Board and Batten Shutters Faux Wood with Elliptical Arch Top Pair in Primed,"achieve beautiful curb appeal with our faux wood shutters. compared to real wood, they are much lighter for a hassle-free installation. not susceptible to common issues of organic wood such as rotting, termites, or warping, all the while giving an identical look to real wood. with an incredible selection of sizes and styles to choose from, you are sure to find 1 that suits your home's style.",79.34,USD,InStock,1269440.0
206958189,Natural Fiber Marble/Dark Gray 3 ft. x 5 ft. Border Area Rug,"think coastal living and casual beach house style with rugs so classic they'll even work in the city. safavieh's natural fiber rugs are soft underfoot, textural, natural in color and woven of sustainably-harvested sisal and sea grass, or biodegradable jute. this is a great addition to your home whether in the country side or busy city.",46.35,USD,InStock,741600.0
309926916,Filigree 1 Gang Phone Metal Wall Plate - White,"manufactured by amerelle, the leader in decorative wall plates and hardware. made from durable stamped metal, this stylish wall plate does more than just cover electrical boxes, adding a simple elegance to your decor. decorating with wall plates is an easy and inexpensive way to make an immediate impact in your home. they provide a charming upgrade to your standard plastic ones by adding a refined, decorative accent to any room in your house.",14.92,USD,InStock,238720.0
308550224,Bach 165 in. - 215 in. Long 1.5 in. Dia Single Curtain Rod in Black,adorn your window treatment with this rod desyne 1.5 in. in diameter curtain rod. this timeless curtain rod brings a sophisticated look into your home. easily add a classic touch to your window treatment with this statement piece. curtains sold separately.,142.86,USD,InStock,2285760.0
202799805,Polished Brass Metal Cam Action Clamp-Tight Window Sash Lock,"first watch security has been designing, manufacturing, and delivering home security products since 1959. today, first watch security is one of the most recognized brands in the market. our brand is found on products that include home, office, and door security offerings. our range of patio and window locks is suitable to provide your home with additional security and give you peach of mind when you are not there.",3.39,USD,InStock,54240.0
308060431,Sport in Ear Earphones in Black,"with no wires in the way, the altec lansing sport waterproof bluetooth earphones keep you moving with an ipx6 waterproof rating and three different size ear tips designed for comfort and stability. connect to your device easily with bluetooth and use the on-board microphone, song navigation/telephony buttons to control the volume, skip tracks and take calls. with ""just ask"" access siri and hey google voice assistant to organize your day, find out the weather, send a text and more. a built-in lithium-ion battery delivers up to 10 hours of battery life per charge. with performance like this, the only challenge left is your workout.",29.12,USD,InStock,465920.0
315528112,6 ft. x 50 ft. Needle-Punched Compound Weed Barrier Fabric for Raised Bed,"agfabric weed barrier widely used for weed barrier, irrigation work, road paving, building project and well in filter, drainage, isolation, protection and reinforcement. weed control cloth prevents direct sunlight. strong structure of the fabric itself prevents weed or grass from going through, effectively inhibit the growth of weed or grass. timely exclusion of ground water keeps the ground clean. rapid drainage of surface water together with the pebble layer and sand layer under the ground cloth can effectively inhibit the reverse osmosis of soil particles.",43.98,USD,InStock,703680.0
314748217,Madison Cream/Blue 9 ft. x 9 ft. Round Area Rug,"the madison collection of high styled transitional carpets brings modern styling and brilliant colors to classic area rug design. each rug in this marvelous collection is the latest in fashion-smart floor coverings specially designed for today's lavish contemporary and transitional home decor. power loomed using durable yarns for easy-care, long lasting brilliance.",148.69,USD,InStock,2379040.0
317848043,Potpourri Pumpkin Treat (2-Pack),"fall does more than just bring pumpkin spice coffee to the masses; it brings us all together. this spiced-up potpourri is perfect for your family's thanksgiving get-together or your favorite cozy spot on the couch. warm-up with brown sugar and vanilla, toss in some pumpkin, and you've got yourself a culinary fragrance that will keep you sniffing for weeks. gather up a few bowls from the kitchen and fill them with bindle & brass pumpkin treat scented potpourri. this luscious blend of precious ingredients will make you feel warm and fuzzy inside.",21.38,USD,InStock,342080.0
315276207,Isaiah Light Green Storage Cabinet with Door,this is a fashion metal cabinet that would be perfect in your home. it can help you arrange your belongings in good order.bring your dinning room a modern minimalism style with this fantastic locker.,77.99,USD,InStock,1247840.0
204885211,5 gal. #590E-3 Hyacinth Tint Extra Durable Semi-Gloss Enamel Interior Paint & Primer,"behr ultra scuff defense stain-blocking paint and primer* is an interior paint that's too tough to scuff and sets a new standard for paint durability. behr ultra scuff defense features breakthrough innovation to deliver a rich finish that is truly durable enough for high-traffic areas. this radiant semi-gloss sheen will help you create a sleek, reflective look that brings maximum impact to trim, windows and doors as well as indoor furniture and cabinets. don't settle or compromise between the look you desire and higher level of durability you require. *a primer coat may be needed on some surfaces. see back label for details.",195.0,USD,InStock,3120000.0
317670852,Prescott Gray/Blue/Magenta 2 ft. x 3 ft. Medallion Polyester Area Rug,"decorate your living space by adding in the prescott vintage medallion gray/blue/magenta 2 ft. x 3 ft. area rug. it is machine made from polyester fibers to ensure durability. featuring an attractive design, this rug adds a regal charm to your decor.",16.41,USD,InStock,262560.0
315934633,1 qt. #S430-7 Blue Fir One-Coat Hide Matte Interior Stain-Blocking Paint and Primer,"introducing the best of behr paint. featuring our most advanced stain repellency and unmatched scuff resistance to keep the surfaces of your projects looking newer longer, and fast-drying technology that will get you back to using your spaces quicker. all with one-coat hide guaranteed in over 1,000 colors. our most durable, most stain repellent, most scuff resistant, one-coat hide paint ever.  darker colors may require additional dry time between coats.  cooler temperatures or higher humidity may prolong drying time.  valid only when tinted to colors from the one coat hide color collection",22.98,USD,InStock,367680.0
318077403,50-Watt Equivalent PAR20 Dimmable E26 Base Flood Lighting 90 Plus CRI LED Light Bulb in Warm White 3000K (6-Pack),"the par20 dimmable led light bulb with e26 base, 3000k warm white, 7-watt (50-watt equivalent), 600 lumens, 40° beam angle spotlight. it is built with smooth dimming capabilities ranging from 10% to 100% that enhance your control over the ambiance in your space without flickers or buzzes. this spotlight led bulb can save your time and money to change frequently with the long lifespan of 30000h. high cri 90 plus offers you the vivid color and beauty of objects under the light.",49.99,USD,InStock,799840.0
311444414,Nexgen 96 in. Non-Adjustable Single Traverse Window Curtain Rod Set with Endcap in Antique Silver with Rouge Applique,"art decor is devoted to customer satisfaction. we are committed to providing stunning, high quality products to create a unique environment for our customer's exceptional style. our decorative curtain rods deliver unparalleled design for your window treatment needs. art decor has developed nexgen, the most functional non-telescoping aluminum traverse rod in north america. an innovative supports system enables your drapes to traverse without bracket interference as well as create an architecturally robust design appearance. nexgen is heavy duty and comes in multiple finishes for a stylish, modern look.",109.57,USD,InStock,1753120.0
308217613,5 gal. #N150-1 Mocha Ice Eggshell Enamel Interior Paint & Primer,"love your space like never before with the high-performance formulation of behr marquee interior paint. this advanced stain-blocking paint & primer provides long-lasting beauty with exceptional durability and stain resistance. your walls will stay looking fresh and beautiful year after year – backed by a lifetime limited warranty, see back label for details.  a primer coat may be needed on some surfaces. see back label for details.",213.0,USD,InStock,3408000.0
301703791,Merlin2 QC Surface Conditioning Disc Maroon - Medium,"quick change surface conditioning discs kit contains 3 medium discs for merlin2 mini angle grinders. great for power carving applications with metal. allows you to polish, grind and deburr.",5.97,USD,InStock,95520.0
306824382,Truflate Series 3/8 in. FNPT Thread Coupler,"prevost truflate coupler features 3/8 in. fnpt. also features temperature: plus 5°f to plus 158°f. furthermore, the durable and sturdy material offers longevity. the composite body reduces incidental damage to other surfaces. push button coupler is safe and easy to operate. simple design makes it easy to use.",37.77,USD,InStock,604320.0
206433702,Prestige Regal 16 in. L x 5 in. H x 5 in. W Paper Towel Holder with Gallery Clear Glass Shelf in Polished Nickel,maximize space and efficiency with this beautiful glass shelf and paper towel holder combination. gallery rail will keep your items secure while the integrated paper towel holder provides a creative space for your roll. made of solid brass and tempered,173.25,USD,InStock,2772000.0
310866169,1 qt. #770D-6 Sandwashed Driftwood Flat Low Odor Interior Paint & Primer,"behr premium plus interior paint & primer offers exceptional durability and hide with a finish that resists mildew and stains. in addition, you'll enjoy the benefits of a low odor paint. premium plus is highly ranked by independent 3rd party labs and meets leed and greenguard gold requirements.",13.98,USD,InStock,223680.0
315400513,Lift and Turn 1-1/2 in. Schedule 40 PVC 2-Hole Bath Tub Drain Direct T-Waste Half Kit in Chrome Plated Brass,"repair your tub drain with this jones stephens t-waste half kit, which allows direct access to the trap from the tub. this kit is for use in apartments, motels, hotels - anywhere with back to back baths. the bolt holes on the schedule 40 pvc top elbow are pre-threaded. this kit includes a 2-hole overflow faceplate, 2 screws, a lift and turn drain, an overflow elbow and a t-waste drain (does not include pipe or elbow). available in a variety of decorative finishes to complement your bathroom.",30.86,USD,InStock,493760.0
311618020,Suspension Stabilizer Bar Link Kit 2002-2015 Mini Cooper 1.6L,"designed for the aftermarket - mevotech chassis parts are engineered for fit, form and function, providing extended service life. mevotech supreme suspension stabilizer bar link kit's built a reputation in the automotive industry for quality and craftmanship. we manufacture suspension stabilizer bar link kit's for virtually every automobile on the road today. mevotech supreme suspension stabilizer bar link kit's are available for on and off road use and are designed for all weather conditions.",58.99,USD,InStock,943840.0
315072786,"French Footbridge"" by Josh Byer Framed with LED Light Landscape Wall Art 16 in. x 24 in.","this ready to hang, lightbox art piece features a fence bridge running over a river. the backlit led lightbox by trademark fine art is a great new way to illuminate your favorite artwork day or night. the sturdy metal snap frame construction makes this lightbox durable yet lightweight, while the bright, cool led back lights your artwork for vibrant color display. the anti-glare acrylic cover helps to keep the art visible in almost any lighting. with the hanging hardware conveniently included, you can easily hang this well-lit frame. also included is the 78 in. detachable power cord featuring an in-line power switch close to the frame for easy access. it's an excellent way to show off this work of art in your home or office.",86.29,USD,InStock,1380640.0
204847459,1 gal. #MQ4-32 Vintage Coral One-Coat Hide Eggshell Enamel Interior Paint & Primer,"love your space like never before with the high-performance formulation of behr marquee interior paint. this advanced stain-blocking paint & primer provides long-lasting beauty with exceptional durability and stain resistance. and save time on your project with one-coat hide guaranteed in over 1,000 colors. a primer coat may be needed on some surfaces. see back label for details. valid only when tinted to colors from the marquee one-coat hide color collection.",45.98,USD,InStock,735680.0
312296047,Royal Apple Green 17 in. x 24 in. Nylon Machine Washable Bath Mat,bring warmth and color to your bathroom with mohawk decorative bath rugs. our plush bath rug sets are soft and warm on your toes. available in a variety of colors to accommodate your design style.,19.26,USD,InStock,308160.0
318204255,118 in. Market Patio Umbrella in Coffee,"even on the sunniest day, you can enjoy your outdoor living spaces and remain cooler by using this outdoor patio umbrella. it is probably a great way to stay outside to lower absorbing the harmful uv rays of the sun, which causes serious sunburns or even skin cancers. at the same time, it is a perfect choice when there is time that rain to spot and you still want to enjoy the outdoor scenery and cool breeze. get 1 now and start your wonderful outdoor activities.",299.0,USD,InStock,4784000.0
310038768,1 in. x 36 in. x 36 in. Raven Architectural Grade PVC Pierced Ceiling Medallion,"handcrafted faux metal medallions instantly add a sophisticated and elegant focal point. the filigree detail of a pierced medallion provides a unique aesthetic feature to any room. easy to install and long-lasting, the pvc material allows for delicate detail to be carved in to the product, and then beautifully finished with brushed metal. with multiple intricate designs available and several ornate metal finishes, you are sure to find a pierced metal medallion to create a work of art or to accent to your ceiling fixture, in your home.",177.7,USD,InStock,2843200.0
305133815,5 gal. #HDGB52 Village Blue Flat Exterior Paint,"glidden essentials exterior paint is a budget-friendly solution for use on a variety of exterior surfaces. it offers good coverage, can be tinted and is 100% acrylic - all backed by a 15-years warranty. for more than 140-years, painters have trusted glidden and glidden paints to help them achieve smart, beautiful results and glidden essentials paint delivers on this tradition with a quality finish at an exceptional value.",85.0,USD,InStock,1360000.0
205772866,6 in. x 24 in. x 16 in. Western Red Cedar Merced Rough Sawn Brace,"our rustic collection is an instant classic. rustic wood millwork utilizes the technologies of today to build the 'log and timber' wood products that have been in architecture for centuries. because our products are not kiln dried, each item in our rustic collection is 100% unique and will contain the natural variations that the wood species offers. your wood bracket, corbel, rafter tail, will contain unique colors, grains, textures, knots, sapwood and heartwood content and possible sap bleeding and even natural checking, splitting and cracks. these natural variations are what make the rustic collection stand out from the rest. be proud of your project; stand out from the cookie-cutter homes; use the rustic collection family of products.",131.22,USD,InStock,2099520.0
